benchmark,model,par_type,run,input_tokens,output_tokens,cached_tokens,api_time,total_time,code_additions,code_deletions,non_whitelisted_dependencies,validation_status,validation_err_string,benchmark_success,benchmark_times,benchmark_median_time,source_batch,source_path,total_tokens,benchmark_wall_times,benchmark_config_sha256
cholesky,gpt-5.6-luna-xhigh,cuda,3,,,,,906.65,355,35,"",5,"",true,11.0;11.0;11.0;11.0;11.0,11.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_cuda_r3,161498.0,4.026590634137392;3.976393846794963;3.9761676657944918;3.976712820120156;4.026315083727241,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-luna-xhigh,cuda,4,,,,,753.08,318,33,"",5,"",true,9.0;9.0;9.0;9.0;9.0,9.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_cuda_r4,129733.0,3.9767530923709273;4.02647128328681;3.97589754126966;3.9769523153081536;4.026794865727425,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-luna-xhigh,cuda,5,,,,,566.81,378,34,"",5,"",true,10.0;10.0;10.0;10.0;10.0,10.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_cuda_r5,109051.0,3.976432870142162;4.026368700899184;4.025676722638309;3.9761560447514057;4.026774004101753,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-luna-xhigh,hybrid,1,,,,,744.4,579,173,cublas;cusolver,4,Output comparison FAILED: Non-numeric value mismatch for object CholeskyL: 'Sum: 1.20077065298697362e+04' vs 'Sum: -nan',,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_hybrid_r1,141488.0,,
cholesky,gpt-5.6-luna-xhigh,hybrid,2,,,,,1384.72,601,153,cublas,5,"",true,316.0;299.0;324.0;335.0;322.0,322.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_hybrid_r2,210116.0,9.287886031903327;9.23948698490858;9.1874164249748;9.187457159161568;9.038600190542638,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-luna-xhigh,hybrid,3,,,,,1034.13,683,172,"",5,"",true,223.0;224.0;245.0;220.0;237.0,224.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_hybrid_r3,205711.0,9.338648756034672;9.28768317680806;9.13808497786522;9.38794126920402;9.286846655420959,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-luna-xhigh,hybrid,4,,,,,891.65,672,166,"",5,"",true,288.0;259.0;353.0;366.0;264.0,288.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_hybrid_r4,155088.0,8.636833775788546;8.687310229986906;8.636421404778957;8.736798136495054;8.385883434675634,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-luna-xhigh,hybrid,5,,,,,930.46,980,166,"",5,"",true,216.996;221.535;216.983;217.394;224.756,217.394,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_hybrid_r5,161904.0,9.288871623575687;9.088654266670346;9.288219510577619;9.288575275801122;8.987539580091834,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-luna-xhigh,mpi,1,,,,,1100.79,487,156,"",5,"",true,856.0;856.0;859.0;856.0;857.0,856.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_mpi_r1,175924.0,12.592515216208994;11.941578825004399;12.693599411286414;12.392140836454928;12.342381679452956,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-luna-xhigh,mpi,2,,,,,637.95,672,126,"",5,"",true,254.0;256.0;263.0;257.0;258.0,257.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_mpi_r2,112847.0,55.910717725753784;56.21202643588185;55.96016156766564;55.91104143112898;56.01187242753804,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-luna-xhigh,mpi,3,,,,,743.78,843,156,"",5,"",true,141.0;139.0;140.0;126.0;140.0,140.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_mpi_r3,126979.0,55.710851814597845;56.11206056829542;56.010896320454776;55.48465690203011;55.961004639044404,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-luna-xhigh,mpi,4,,,,,578.56,577,145,"",5,"",true,211.0;206.0;203.0;207.0;204.0,206.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_mpi_r4,97185.0,55.75950624141842;56.011651165783405;55.961167487315834;55.86257230211049;55.610509265214205,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-luna-xhigh,mpi,5,,,,,789.16,501,159,"",5,"",true,229.0;224.0;225.0;229.0;232.0,229.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_mpi_r5,175950.0,11.486266322433949;12.09132653195411;11.889781683683395;11.94060025550425;11.98929579462856,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-luna-xhigh,omp,1,,,,,389.71,221,27,"",5,"",true,2589.0;1224.0;1973.0;3914.0;1702.0,1973.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_omp_r1,81925.0,5.080853716470301;3.7766880299896;4.477050235494971;6.381093990057707;4.126602879725397,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-luna-xhigh,omp,2,,,,,342.98,116,30,"",5,"",true,593.0;592.0;605.0;606.0;588.0,593.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_omp_r2,71285.0,3.0758266570046544;3.1766311414539814;3.1253383960574865;3.128212684765458;3.075705533847213,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-luna-xhigh,omp,3,,,,,348.66,101,29,"",5,"",true,225.0;219.0;218.0;217.0;219.0,219.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_omp_r3,63601.0,2.6749239899218082;2.6752776727080345;2.6761481314897537;2.676361526362598;2.675319727510214,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-luna-xhigh,omp,4,,,,,530.63,110,29,"",5,"",false,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_omp_r4,71759.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-luna-xhigh,omp,5,,,,,488.98,66,24,"",5,"",true,418.0;409.0;410.0;410.0;404.0,410.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-luna-xhigh_omp_r5,89664.0,2.8746499372646213;2.8255331041291356;2.8747486397624016;2.8245050134137273;2.825404981151223,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,cuda,1,,,,,138.06,91,45,cusolver,5,"",true,53.13;53.541;53.46;53.36;53.397,53.397,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_cuda_r1,31034.0,4.227345925755799;4.226995542645454;4.176480402238667;4.227314749732614;4.226925337687135,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,cuda,2,,,,,120.36,97,36,"",5,"",true,17.0;16.0;16.0;16.0;17.0,16.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_cuda_r2,23678.0,4.027154720388353;4.027252834290266;4.027898634783924;4.027202554047108;3.9764192970469594,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,cuda,3,,,,,195.07,104,41,cusolver,5,"",true,56.0;56.0;56.0;55.0;56.0,56.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_cuda_r3,59485.0,4.1767949759960175;4.1770742712542415;4.227355276234448;4.227593661285937;4.226467407308519,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,cuda,4,,,,,105.27,97,33,"",5,"",true,17.0;17.0;17.0;17.0;17.0,17.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_cuda_r4,31463.0,3.9261134853586555;3.9265737775713205;3.9266287544742227;3.926610680297017;3.976476801559329,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,cuda,5,,,,,128.14,98,37,cusolver,5,"",true,59.0;58.0;58.0;59.0;59.0,59.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_cuda_r5,34918.0,4.177146041765809;4.22747268807143;4.227048243395984;4.177365644834936;4.22707693465054,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,hybrid,1,,,,,129.75,150,186,"",4,Output comparison FAILED: Numeric value mismatch for object CholeskyL: 'Sum: 1.20077065298697362e+04' vs 'Sum: 1.17000449569664397e+04',,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_hybrid_r1,36700.0,,
cholesky,gpt-5.6-sol-low,hybrid,2,,,,,202.23,178,177,"",5,"",true,1397.0;1410.0;1399.0;1408.0;1399.0,1399.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_hybrid_r2,33366.0,9.395338925532997;9.34444871544838;9.394593530334532;9.344650300219655;9.34525840729475,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,hybrid,3,,,,,237.08,237,188,"",5,"",true,794.0;774.0;767.0;780.0;790.0,780.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_hybrid_r3,51916.0,6.183179433457553;6.183223096653819;6.1832780772820115;6.182447395287454;6.233438300900161,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,hybrid,4,,,,,172.27,192,184,"",5,"",true,531.409;531.207;519.692;492.966;525.797,525.797,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_hybrid_r4,40407.0,8.291585917584598;8.291056958027184;8.291914297267795;8.34219771809876;8.241240873001516,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,hybrid,5,,,,,189.15,96,200,"",5,"",false,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_hybrid_r5,29717.0,"",20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,mpi,1,,,,,132.37,168,164,"",5,"",true,276.0;279.0;289.0;282.0;288.0,282.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_mpi_r1,22046.0,56.01014897786081;55.85820829030126;56.06546724867076;56.36393898818642;56.062852061353624,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,mpi,2,,,,,150.3,176,166,"",5,"",true,672.0;666.0;608.0;690.0;626.0,666.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_mpi_r2,29318.0,56.31652471330017;56.113420895300806;56.26276552770287;56.1087358109653;56.463257448747754,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,mpi,3,,,,,148.79,181,161,"",5,"",true,766.0;751.0;767.0;763.0;744.0,763.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_mpi_r3,38906.0,13.395806442014873;12.945699158124626;12.943687957711518;12.894875375553966;12.946744290180504,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,mpi,4,,,,,161.2,181,169,"",0,"Error during parallelization detection: Detected parallelization approaches [""omp"", ""mpi""] do not match target mpi.",,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_mpi_r4,43042.0,,
cholesky,gpt-5.6-sol-low,mpi,5,,,,,151.11,177,172,"",5,"",true,336.0;264.0;280.0;287.0;285.0,285.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_mpi_r5,32927.0,12.945174725726247;12.393902661278844;12.543594121932983;12.644067375920713;12.696521373465657,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,omp,1,,,,,108.84,90,29,"",5,"",true,322.0;321.0;321.0;321.0;321.0,321.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_omp_r1,37330.0,2.7742050206288695;2.773750437423587;2.773798508569598;2.7738726641982794;2.7743790643289685,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,omp,2,,,,,88.75,50,30,"",5,"",true,242.0;268.0;278.0;246.0;344.0,268.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_omp_r2,28365.0,2.6736266743391752;2.674430734477937;2.7239916445687413;2.674101112410426;2.773955316282809,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,omp,3,,,,,90.43,90,47,"",5,"",true,281.0;281.0;287.0;284.0;286.0,284.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_omp_r3,33413.0,2.7759563019499183;2.7766487319022417;2.7746446058154106;2.8260593079030514;2.7751652393490076,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,omp,4,,,,,112.03,92,33,"",5,"",true,133.0;134.0;135.0;133.0;134.0,134.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_omp_r4,32988.0,2.523077791556716;2.523017354309559;2.5233364440500736;2.5228463895618916;2.572663520462811,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-low,omp,5,,,,,154.32,65,23,"",5,"",true,204.0;258.0;208.0;272.0;265.0,258.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-low_omp_r5,37479.0,2.7242923732846975;2.7755846763029695;2.674809821881354;2.7755118124186993;2.7749985679984093,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,cuda,1,,,,,277.09,274,160,cublas;cusolver,5,"",true,11.424;11.413;11.394;11.463;11.444,11.424,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_cuda_r1,56652.0,1.0182639230042696;1.0691665150225163;1.0698144808411598;1.0181611850857735;1.0189025709405541,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,cuda,2,,,,,294.48,185,36,"",5,"",true,23.0;23.0;23.0;23.0;23.0,23.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_cuda_r2,61881.0,3.9759752303361893;3.975938026793301;3.9759356221184134;3.975809100084007;4.025837581604719,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,cuda,3,,,,,325.42,318,175,"",5,"",true,20.985;20.987;20.978;20.987;20.982,20.985,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_cuda_r3,48933.0,0.8186162458732724;0.8184428988024592;0.8183047277852893;0.8176777912303805;0.8687983425334096,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,cuda,4,,,,,343.03,245,61,cublas;cusolver,5,"",true,13.0;13.0;14.0;14.0;13.0,13.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_cuda_r4,50528.0,1.0179638285189867;1.0188266038894653;1.0183733273297548;1.0180599885061383;1.0188848953694105,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,cuda,5,,,,,180.27,237,164,cublas;cusolver,5,"",true,11.236;11.261;11.27;11.271;11.302,11.27,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_cuda_r5,31812.0,1.018022040836513;1.0183760588988662;1.0185528388246894;1.018616939894855;1.0185731286183,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,hybrid,1,,,,,322.16,328,184,"",5,"",true,540.0;540.0;530.0;540.0;542.0,540.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_hybrid_r1,50360.0,5.028717520646751;4.978070235811174;4.978241913951933;5.028927297331393;5.028814436867833,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,hybrid,2,,,,,429.28,482,166,cublas,5,"",true,212.0;278.0;279.0;235.0;277.0,277.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_hybrid_r2,84915.0,5.178933856077492;5.1289299773052335;5.079640025272965;5.128699415363371;5.128228686749935,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,hybrid,3,,,,,487.19,473,171,cublas;cusolver,5,"",true,160.0;157.0;158.0;155.0;158.0,158.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_hybrid_r3,91053.0,5.1784884706139565;5.077770186588168;5.178232240490615;5.1818654872477055;5.128370936028659,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,hybrid,4,,,,,343.23,402,175,cublas;cusolver,5,"",true,654.0;658.0;665.0;654.0;674.0,658.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_hybrid_r4,56495.0,5.979787775315344;6.03024051245302;6.031228417530656;6.030236873775721;6.081152788363397,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,hybrid,5,,,,,450.38,430,170,"",5,"",true,398.0;395.0;394.0;388.0;404.0,395.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_hybrid_r5,105095.0,6.031761477701366;6.03183395601809;6.032172443345189;6.082862440496683;6.082382642664015,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,mpi,1,,,,,288.55,251,159,"",5,"",true,257.0;260.0;248.0;256.0;243.0,256.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_mpi_r1,37626.0,12.038011582568288;11.937177705578506;11.386425921693444;11.38759139738977;11.487124769948423,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,mpi,2,,,,,261.0,282,167,"",5,"",true,246.322;235.379;241.238;242.533;254.758,242.533,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_mpi_r2,41126.0,11.93820474203676;12.239783610217273;11.991114418953657;11.986988849937916;12.18810917250812,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,mpi,3,,,,,265.72,271,152,"",5,"",true,373.899;362.333;389.629;383.769;341.889,373.899,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_mpi_r3,49039.0,11.991244720295072;12.140876710414886;12.090606361627579;12.291834746487439;12.444516093470156,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,mpi,4,,,,,241.5,233,154,"",5,"",true,224.0;244.0;227.0;226.0;228.0,227.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_mpi_r4,34705.0,11.336654148995876;11.537686648778617;11.386740096844733;11.636938417330384;11.587273145094514,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,mpi,5,,,,,403.34,368,154,"",5,"",true,227.0;242.0;232.0;233.0;231.0,232.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_mpi_r5,45746.0,55.81124976743013;56.26999321114272;55.91211318038404;56.21461796667427;56.01254802662879,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,omp,1,,,,,234.73,121,49,"",5,"",true,133.0;134.0;134.0;133.0;134.0,134.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_omp_r1,42077.0,1.8217925438657403;1.9718768959864974;1.8211776167154312;1.8212106488645077;1.821728030219674,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,omp,2,,,,,196.9,103,31,"",5,"",true,183.0;183.0;183.0;182.0;182.0,183.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_omp_r2,50306.0,2.6235303273424506;2.623526674695313;2.6237152321264148;2.6235812101513147;2.6232965514063835,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,omp,3,,,,,180.38,100,48,"",5,"",true,458.0;460.0;459.0;461.0;458.0,459.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_omp_r3,41478.0,2.8229719093069434;2.873586982488632;2.8233335353434086;2.8227339880540967;2.8231594441458583,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,omp,4,,,,,200.01,126,51,"",5,"",true,205.0;204.0;199.0;201.0;202.0,202.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_omp_r4,43593.0,2.6216111751273274;2.5714487051591277;2.5710795344784856;2.571361619979143;2.574587458744645,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
cholesky,gpt-5.6-sol-medium,omp,5,,,,,332.28,180,30,"",5,"",true,148.0;145.0;146.0;150.0;144.0,146.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/cholesky_gpt-5.6-sol-medium_omp_r5,79775.0,2.5739856055006385;2.5753930835053325;2.5736472122371197;2.57468475215137;2.574243220500648,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
