benchmark,par_type,rank,id,median_time,ratio_to_fastest,ratio_to_previous,gap_to_previous
floydwarshall,cuda,60,floydwarshall_gpt-5.6-luna-low_cuda_r1,4906.0,24.287128712871286,1.0768543911119344,350.1379999999999
floydwarshall,cuda,61,floydwarshall_gpt-5.6-luna-medium_cuda_r3,4976.0,24.633663366336634,1.0142682429677945,70.0
floydwarshall,cuda,62,floydwarshall_gpt-5.2-codex_cuda_r5,5020.0,24.85148514851485,1.0088424437299035,44.0
floydwarshall,cuda,63,floydwarshall_gpt-5.2-codex_cuda_r2,5032.0,24.91089108910891,1.002390438247012,12.0
floydwarshall,cuda,64,floydwarshall_gemini-3-pro-preview_cuda_r4,5051.0,25.004950495049506,1.0037758346581875,19.0
floydwarshall,cuda,65,floydwarshall_gpt-5.2-codex_cuda_r1,5058.0,25.03960396039604,1.00138586418531,7.0
floydwarshall,cuda,66,floydwarshall_qwen3.7-plus_cuda_r2,5171.0,25.599009900990097,1.0223408461842625,113.0
floydwarshall,cuda,67,floydwarshall_claude-sonnet-4.5_cuda_r1,5172.0,25.603960396039604,1.0001933861922259,1.0
floydwarshall,cuda,68,floydwarshall_claude-haiku-4.5_cuda_r3,5241.0,25.945544554455445,1.0133410672853829,69.0
floydwarshall,cuda,69,floydwarshall_claude-sonnet-4.5_cuda_r4,5521.0,27.331683168316832,1.0534249189086051,280.0
floydwarshall,cuda,70,floydwarshall_claude-sonnet-4.5_cuda_r3,5569.0,27.56930693069307,1.0086940771599349,48.0
floydwarshall,cuda,71,floydwarshall_claude-sonnet-4.5_cuda_r5,5585.0,27.64851485148515,1.0028730472257137,16.0
floydwarshall,cuda,72,floydwarshall_qwen-3.6-27B-udq4_cuda_r4,5628.0,27.861386138613863,1.007699194270367,43.0
floydwarshall,cuda,73,floydwarshall_claude-haiku-4.5_cuda_r5,5725.0,28.34158415841584,1.017235252309879,97.0
floydwarshall,cuda,74,floydwarshall_qwen3.7-plus_cuda_r1,5841.0,28.915841584158414,1.0202620087336245,116.0
floydwarshall,cuda,75,floydwarshall_gemini-3-pro-preview_cuda_r1,5951.0,29.46039603960396,1.0188323917137476,110.0
floydwarshall,cuda,76,floydwarshall_deepseek-v4-flash_cuda_r3,6044.0,29.92079207920792,1.0156276256091412,93.0
floydwarshall,cuda,77,floydwarshall_deepseek-v4-flash_cuda_r4,6248.0,30.93069306930693,1.0337524818001325,204.0
floydwarshall,cuda,78,floydwarshall_gemini-3-pro-preview_cuda_r5,6290.0,31.138613861386137,1.0067221510883482,42.0
floydwarshall,cuda,79,floydwarshall_claude-haiku-4.5_cuda_r4,6353.0,31.45049504950495,1.0100158982511924,63.0
floydwarshall,cuda,80,floydwarshall_gpt-5.6-luna-low_cuda_r5,6506.0,32.20792079207921,1.0240831103415708,153.0
floydwarshall,cuda,81,floydwarshall_qwen3.7-plus_cuda_r4,6541.0,32.381188118811885,1.0053796495542575,35.0
floydwarshall,cuda,82,floydwarshall_gpt-5-mini_cuda_r5,6789.0,33.60891089108911,1.037914691943128,248.0
floydwarshall,cuda,83,floydwarshall_qwen-3.6-27B-udq4_cuda_r5,6800.0,33.663366336633665,1.001620268080719,11.0
floydwarshall,cuda,84,floydwarshall_gpt-5.6-luna-low_cuda_r4,6832.0,33.82178217821782,1.0047058823529411,32.0
floydwarshall,cuda,85,floydwarshall_claude-sonnet-4.5_cuda_r2,6865.0,33.98514851485149,1.0048302107728337,33.0
floydwarshall,cuda,86,floydwarshall_qwen-3.6-27B-udq4-pi-t_cuda_r2,6868.0,34.0,1.000436999271668,3.0
floydwarshall,cuda,87,floydwarshall_qwen-3.6-27B-udq4_cuda_r2,7268.0,35.98019801980198,1.05824111822947,400.0
floydwarshall,cuda,88,floydwarshall_gpt-5.6-terra-medium_cuda_r5,8158.055,40.38641089108911,1.1224621629058888,890.0550000000003
floydwarshall,cuda,89,floydwarshall_gpt-5.6-luna-medium_cuda_r2,9406.0,46.56435643564357,1.1529708980878408,1247.9449999999997
floydwarshall,cuda,90,floydwarshall_claude-haiku-4.5_cuda_r2,9954.0,49.277227722772274,1.05826068466936,548.0
floydwarshall,cuda,91,floydwarshall_claude-haiku-4.5_cuda_r1,10525.0,52.103960396039604,1.05736387381957,571.0
floydwarshall,cuda,92,floydwarshall_gpt-5.6-luna-low_cuda_r2,11625.0,57.54950495049505,1.1045130641330165,1100.0
floydwarshall,cuda,93,floydwarshall_qwen-3.6-27B-udq4_cuda_r1,13077.0,64.73762376237623,1.1249032258064515,1452.0
floydwarshall,cuda,94,floydwarshall_qwen-3.6-27B-udq4_cuda_r3,13317.0,65.92574257425743,1.018352833218628,240.0
floydwarshall,hybrid,1,floydwarshall_gpt-5.6-sol-xhigh_hybrid_r1,466.0,1.0,,
floydwarshall,hybrid,2,floydwarshall_gpt-5.6-sol-xhigh_hybrid_r5,470.0,1.0085836909871244,1.0085836909871244,4.0
floydwarshall,hybrid,3,floydwarshall_gpt-5.6-sol-xhigh_hybrid_r3,485.0,1.0407725321888412,1.0319148936170213,15.0
floydwarshall,hybrid,4,floydwarshall_gpt-5.6-terra-xhigh_hybrid_r5,514.0,1.1030042918454936,1.0597938144329897,29.0
floydwarshall,hybrid,5,floydwarshall_gpt-5.6-sol-xhigh_hybrid_r4,571.014,1.2253519313304722,1.1109221789883268,57.01400000000001
floydwarshall,hybrid,6,floydwarshall_gpt-5.6-terra-xhigh_hybrid_r4,609.566,1.3080815450643777,1.0675149821195278,38.55200000000002
floydwarshall,hybrid,7,floydwarshall_gpt-5.6-terra-xhigh_hybrid_r2,615.0,1.3197424892703862,1.00891453919674,5.433999999999969
floydwarshall,hybrid,8,floydwarshall_gpt-5.6-sol-xhigh_hybrid_r2,693.0,1.4871244635193133,1.1268292682926828,78.0
floydwarshall,hybrid,9,floydwarshall_gpt-5.6-sol-medium_hybrid_r5,870.034,1.8670257510729613,1.2554603174603174,177.034
floydwarshall,hybrid,10,floydwarshall_gpt-5.6-terra-xhigh_hybrid_r3,1003.0,2.152360515021459,1.152828510150178,132.966
floydwarshall,hybrid,11,floydwarshall_gpt-5.6-terra-medium_hybrid_r4,1858.0,3.9871244635193133,1.8524426719840479,855.0
floydwarshall,hybrid,12,floydwarshall_gpt-5.2_hybrid_r3,2145.0,4.603004291845494,1.1544671689989237,287.0
floydwarshall,hybrid,13,floydwarshall_claude-opus-4.6_hybrid_r4,2163.0,4.641630901287554,1.0083916083916085,18.0
floydwarshall,hybrid,14,floydwarshall_claude-opus-4.6_hybrid_r5,2202.0,4.725321888412017,1.0180305131761442,39.0
floydwarshall,hybrid,15,floydwarshall_qwen3.7-plus_hybrid_r2,2217.0,4.757510729613734,1.0068119891008174,15.0
floydwarshall,hybrid,16,floydwarshall_gpt-5.6-luna-xhigh_hybrid_r4,2225.0,4.774678111587983,1.0036084799278304,8.0
floydwarshall,hybrid,17,floydwarshall_deepseek-v4-flash_hybrid_r5,2274.0,4.879828326180258,1.0220224719101123,49.0
floydwarshall,hybrid,18,floydwarshall_gpt-5.6-sol-medium_hybrid_r3,2278.0,4.888412017167382,1.0017590149516271,4.0
floydwarshall,hybrid,19,floydwarshall_gpt-5.6-sol-medium_hybrid_r1,2281.0,4.894849785407725,1.001316944688323,3.0
floydwarshall,hybrid,20,floydwarshall_gpt-5.6-terra-medium_hybrid_r5,2286.225,4.906062231759656,1.002290661990355,5.224999999999909
floydwarshall,hybrid,21,floydwarshall_gemini-3-pro-preview_hybrid_r4,2299.0,4.9334763948497855,1.0055878139728154,12.775000000000091
floydwarshall,hybrid,22,floydwarshall_gpt-5.6-sol-low_hybrid_r2,2307.87,4.952510729613734,1.0038581992170508,8.86999999999989
floydwarshall,hybrid,23,floydwarshall_qwen3.7-plus_hybrid_r3,2320.0,4.978540772532189,1.0052559286268292,12.13000000000011
floydwarshall,hybrid,24,floydwarshall_gpt-5.6-terra-low_hybrid_r5,2349.08,5.040944206008583,1.0125344827586207,29.079999999999927
floydwarshall,hybrid,25,floydwarshall_deepseek-v4-flash_hybrid_r4,2352.0,5.047210300429184,1.0012430398283583,2.9200000000000728
floydwarshall,hybrid,26,floydwarshall_gpt-5.6-terra-medium_hybrid_r3,2370.0,5.085836909871245,1.0076530612244898,18.0
floydwarshall,hybrid,27,floydwarshall_gpt-5.6-terra-low_hybrid_r1,2378.543,5.104169527896996,1.003604641350211,8.54300000000012
floydwarshall,hybrid,28,floydwarshall_gpt-5.2_hybrid_r2,2379.0,5.105150214592275,1.0001921344285136,0.45699999999987995
floydwarshall,hybrid,29,floydwarshall_claude-opus-4.6_hybrid_r1,2384.0,5.115879828326181,1.0021017234131988,5.0
floydwarshall,hybrid,30,floydwarshall_gemini-3-pro-preview_hybrid_r1,2386.0,5.120171673819742,1.0008389261744965,2.0
floydwarshall,hybrid,31,floydwarshall_gpt-5.6-terra-low_hybrid_r3,2387.794,5.1240214592274675,1.0007518860016764,1.793999999999869
floydwarshall,hybrid,32,floydwarshall_gpt-5.6-sol-low_hybrid_r5,2393.0,5.135193133047211,1.002180255080631,5.206000000000131
floydwarshall,hybrid,33,floydwarshall_gpt-5.6-sol-low_hybrid_r3,2408.667,5.16881330472103,1.0065470121186795,15.666999999999916
floydwarshall,hybrid,34,floydwarshall_deepseek-v4-flash_hybrid_r3,2409.0,5.169527896995708,1.000138250742008,0.3330000000000837
floydwarshall,hybrid,35,floydwarshall_gpt-5.2-codex_hybrid_r5,2447.09,5.251266094420601,1.0158115400581154,38.090000000000146
floydwarshall,hybrid,36,floydwarshall_gpt-5.6-luna-medium_hybrid_r1,2452.0,5.261802575107296,1.0020064648214817,4.9099999999998545
floydwarshall,hybrid,37,floydwarshall_gpt-5.2-codex_hybrid_r3,2454.0,5.266094420600858,1.000815660685155,2.0
floydwarshall,hybrid,38,floydwarshall_gpt-5.2_hybrid_r4,2540.722,5.452193133047211,1.0353390383048087,86.72200000000021
floydwarshall,hybrid,39,floydwarshall_gpt-5.2_hybrid_r1,2567.0,5.508583690987124,1.010342729350161,26.277999999999793
floydwarshall,hybrid,40,floydwarshall_gpt-5.6-sol-medium_hybrid_r2,2640.0,5.665236051502146,1.02843786521231,73.0
floydwarshall,hybrid,41,floydwarshall_gpt-5.6-terra-low_hybrid_r2,2656.02,5.699613733905579,1.0060681818181818,16.019999999999982
floydwarshall,hybrid,42,floydwarshall_claude-opus-4.6_hybrid_r3,2793.0,5.993562231759657,1.051573406826756,136.98000000000002
floydwarshall,hybrid,43,floydwarshall_gpt-5.6-luna-xhigh_hybrid_r1,2815.0,6.040772532188841,1.0078768349445042,22.0
floydwarshall,hybrid,44,floydwarshall_gpt-5.6-luna-xhigh_hybrid_r2,2844.0,6.103004291845494,1.0103019538188278,29.0
floydwarshall,hybrid,45,floydwarshall_gpt-5.2_hybrid_r5,2898.0,6.218884120171674,1.018987341772152,54.0
floydwarshall,hybrid,46,floydwarshall_gpt-5.6-luna-xhigh_hybrid_r3,2928.0,6.283261802575107,1.010351966873706,30.0
floydwarshall,hybrid,47,floydwarshall_gpt-5.6-terra-xhigh_hybrid_r1,2940.0,6.309012875536481,1.0040983606557377,12.0
floydwarshall,hybrid,48,floydwarshall_gpt-5.6-luna-xhigh_hybrid_r5,3047.0,6.53862660944206,1.0363945578231293,107.0
floydwarshall,hybrid,49,floydwarshall_gpt-5.6-sol-medium_hybrid_r4,3080.0,6.609442060085837,1.0108303249097472,33.0
floydwarshall,hybrid,50,floydwarshall_qwen-3.6-27B-udq4_hybrid_r1,3088.813,6.628354077253219,1.0028613636363637,8.813000000000102
floydwarshall,hybrid,51,floydwarshall_gpt-5.6-terra-low_hybrid_r4,3121.0,6.697424892703863,1.0104205078131956,32.1869999999999
floydwarshall,hybrid,52,floydwarshall_qwen-3.6-27B-udq4_hybrid_r4,3215.0,6.899141630901288,1.0301185517462352,94.0
floydwarshall,hybrid,53,floydwarshall_gpt-5.2-codex_hybrid_r4,3304.735,7.091706008583691,1.0279113530326593,89.73500000000013
floydwarshall,hybrid,54,floydwarshall_gpt-5.6-sol-low_hybrid_r1,3387.0,7.26824034334764,1.024893070094879,82.26499999999987
floydwarshall,hybrid,55,floydwarshall_gemini-3-pro-preview_hybrid_r2,3438.0,7.377682403433476,1.0150575730735163,51.0
floydwarshall,hybrid,56,floydwarshall_qwen-3.6-27B-udq4_hybrid_r2,3447.0,7.396995708154506,1.0026178010471205,9.0
floydwarshall,hybrid,57,floydwarshall_gpt-5.2-codex_hybrid_r1,3676.776,7.890077253218884,1.0666597040905135,229.77599999999984
floydwarshall,hybrid,58,floydwarshall_gemini-3-pro-preview_hybrid_r3,3861.0,8.285407725321889,1.050104765696904,184.22400000000016
floydwarshall,hybrid,59,floydwarshall_qwen3.7-plus_hybrid_r1,3982.0,8.545064377682403,1.0313390313390314,121.0
floydwarshall,hybrid,60,floydwarshall_gpt-5.6-luna-medium_hybrid_r5,5020.0,10.772532188841202,1.2606730286288297,1038.0
floydwarshall,hybrid,61,floydwarshall_gpt-5.6-luna-low_hybrid_r3,5960.355,12.790461373390556,1.1873217131474103,940.3549999999996
floydwarshall,hybrid,62,floydwarshall_gpt-5.6-luna-low_hybrid_r4,6950.052,14.914274678111587,1.1660466532614249,989.6970000000001
floydwarshall,hybrid,63,floydwarshall_qwen3.7-plus_hybrid_r4,8843.0,18.976394849785407,1.2723645808693231,1892.9480000000003
floydwarshall,hybrid,64,floydwarshall_claude-sonnet-4.5_hybrid_r5,11994.0,25.738197424892704,1.3563270383354065,3151.0
floydwarshall,hybrid,65,floydwarshall_gpt-5.6-luna-medium_hybrid_r4,14472.072,31.05594849785408,1.206609304652326,2478.072
floydwarshall,hybrid,66,floydwarshall_claude-opus-4.6_hybrid_r2,14477.699,31.068023605150216,1.000388817855522,5.6270000000004075
floydwarshall,hybrid,67,floydwarshall_gpt-5.2-codex_hybrid_r2,15500.158,33.26214163090128,1.0706230320163446,1022.4589999999989
floydwarshall,hybrid,68,floydwarshall_qwen3.7-plus_hybrid_r5,17290.0,37.103004291845494,1.1154725003448351,1789.8420000000006
floydwarshall,hybrid,69,floydwarshall_deepseek-v4-flash_hybrid_r1,18028.0,38.68669527896996,1.0426836321573163,738.0
floydwarshall,hybrid,70,floydwarshall_claude-sonnet-4.5_hybrid_r3,18110.0,38.862660944206006,1.0045484801420013,82.0
floydwarshall,mpi,1,floydwarshall_gpt-5.6-sol-xhigh_mpi_r5,785.0,1.0,,
floydwarshall,mpi,2,floydwarshall_gpt-5.6-sol-xhigh_mpi_r2,1101.0,1.4025477707006369,1.4025477707006369,316.0
floydwarshall,mpi,3,floydwarshall_gpt-5.6-sol-xhigh_mpi_r1,1138.0,1.4496815286624203,1.033605812897366,37.0
floydwarshall,mpi,4,floydwarshall_gpt-5.6-sol-medium_mpi_r3,1160.0,1.4777070063694266,1.0193321616871704,22.0
floydwarshall,mpi,5,floydwarshall_gpt-5.6-sol-xhigh_mpi_r3,1217.0,1.5503184713375797,1.0491379310344828,57.0
floydwarshall,mpi,6,floydwarshall_gpt-5.6-luna-xhigh_mpi_r2,1297.0,1.6522292993630574,1.0657354149548068,80.0
floydwarshall,mpi,7,floydwarshall_gpt-5.6-terra-xhigh_mpi_r3,1322.0,1.6840764331210192,1.0192752505782574,25.0
floydwarshall,mpi,8,floydwarshall_qwen-3.6-27B-udq4_mpi_r2,1365.0,1.7388535031847134,1.0325264750378216,43.0
floydwarshall,mpi,9,floydwarshall_gpt-5.6-terra-xhigh_mpi_r5,1370.0,1.7452229299363058,1.0036630036630036,5.0
floydwarshall,mpi,10,floydwarshall_qwen3.7-plus_mpi_r3,1421.0,1.8101910828025478,1.0372262773722627,51.0
floydwarshall,mpi,11,floydwarshall_gpt-5.6-terra-xhigh_mpi_r2,1455.0,1.8535031847133758,1.023926812104152,34.0
floydwarshall,mpi,12,floydwarshall_gpt-5.6-luna-xhigh_mpi_r3,1474.0,1.8777070063694268,1.0130584192439862,19.0
floydwarshall,mpi,13,floydwarshall_deepseek-v4-flash_mpi_r4,1559.0,1.9859872611464968,1.0576662143826323,85.0
floydwarshall,mpi,14,floydwarshall_claude-opus-4.6_mpi_r5,1581.0,2.0140127388535034,1.0141116100064145,22.0
floydwarshall,mpi,15,floydwarshall_gpt-5.6-terra-low_mpi_r5,1584.0,2.0178343949044586,1.0018975332068312,3.0
floydwarshall,mpi,16,floydwarshall_gpt-5.2_mpi_r5,1587.0,2.0216560509554142,1.0018939393939394,3.0
floydwarshall,mpi,17,floydwarshall_gpt-5.6-terra-medium_mpi_r3,1590.0,2.0254777070063694,1.001890359168242,3.0
floydwarshall,mpi,18,floydwarshall_gpt-5.2_mpi_r4,1591.0,2.026751592356688,1.0006289308176102,1.0
floydwarshall,mpi,19,floydwarshall_gpt-5.6-terra-medium_mpi_r4,1592.989,2.0292853503184713,1.001250157133878,1.9890000000000327
floydwarshall,mpi,20,floydwarshall_qwen-3.6-27B-udq4_mpi_r5,1593.0,2.029299363057325,1.0000069052579772,0.010999999999967258
floydwarshall,mpi,21,floydwarshall_deepseek-v4-flash_mpi_r3,1596.0,2.0331210191082802,1.0018832391713748,3.0
floydwarshall,mpi,22,floydwarshall_deepseek-v4-flash_mpi_r1,1597.0,2.034394904458599,1.00062656641604,1.0
floydwarshall,mpi,23,floydwarshall_gpt-5.6-terra-low_mpi_r3,1604.0,2.043312101910828,1.0043832185347528,7.0
floydwarshall,mpi,24,floydwarshall_gpt-5.6-sol-low_mpi_r2,1604.375,2.0437898089171975,1.0002337905236909,0.375
floydwarshall,mpi,25,floydwarshall_gpt-5.6-sol-medium_mpi_r1,1609.0,2.0496815286624206,1.0028827425009739,4.625
floydwarshall,mpi,26,floydwarshall_gpt-5.2-codex_mpi_r1,1611.0,2.0522292993630575,1.0012430080795525,2.0
floydwarshall,mpi,27,floydwarshall_gpt-5.6-sol-low_mpi_r3,1618.0,2.0611464968152866,1.0043451272501551,7.0
floydwarshall,mpi,28,floydwarshall_qwen-3.6-27B-udq4_mpi_r3,1621.0,2.0649681528662422,1.0018541409147095,3.0
floydwarshall,mpi,29,floydwarshall_claude-opus-4.6_mpi_r4,1629.0,2.07515923566879,1.0049352251696484,8.0
floydwarshall,mpi,30,floydwarshall_gpt-5.6-terra-xhigh_mpi_r4,1629.0,2.07515923566879,1.0,0.0
floydwarshall,mpi,31,floydwarshall_claude-opus-4.6_mpi_r3,1632.0,2.078980891719745,1.0018416206261511,3.0
floydwarshall,mpi,32,floydwarshall_gpt-5.6-terra-low_mpi_r4,1634.0,2.081528662420382,1.0012254901960784,2.0
floydwarshall,mpi,33,floydwarshall_qwen3.7-plus_mpi_r1,1634.0,2.081528662420382,1.0,0.0
floydwarshall,mpi,34,floydwarshall_gpt-5.6-terra-xhigh_mpi_r1,1636.0,2.084076433121019,1.0012239902080784,2.0
floydwarshall,mpi,35,floydwarshall_qwen3.7-plus_mpi_r2,1641.0,2.0904458598726117,1.0030562347188263,5.0
floydwarshall,mpi,36,floydwarshall_gpt-5.6-sol-medium_mpi_r4,1643.0,2.0929936305732486,1.0012187690432663,2.0
floydwarshall,mpi,37,floydwarshall_gpt-5-mini_mpi_r2,1645.0,2.0955414012738856,1.001217285453439,2.0
floydwarshall,mpi,38,floydwarshall_gpt-5.6-terra-medium_mpi_r1,1646.0,2.096815286624204,1.0006079027355623,1.0
floydwarshall,mpi,39,floydwarshall_gpt-5.6-sol-low_mpi_r1,1650.688,2.102787261146497,1.0028481166464156,4.688000000000102
floydwarshall,mpi,40,floydwarshall_gpt-5.6-sol-low_mpi_r5,1652.543,2.1051503184713374,1.0011237738446028,1.8549999999997908
floydwarshall,mpi,41,floydwarshall_gpt-5.6-luna-medium_mpi_r2,1653.0,2.1057324840764333,1.0002765434847989,0.4570000000001073
floydwarshall,mpi,42,floydwarshall_gpt-5.6-luna-xhigh_mpi_r4,1656.0,2.1095541401273885,1.0018148820326678,3.0
floydwarshall,mpi,43,floydwarshall_gpt-5.2-codex_mpi_r2,1660.0,2.1146496815286624,1.002415458937198,4.0
floydwarshall,mpi,44,floydwarshall_gpt-5.6-terra-low_mpi_r2,1661.233,2.116220382165605,1.0007427710843373,1.2329999999999472
floydwarshall,mpi,45,floydwarshall_gpt-5.6-luna-low_mpi_r2,1663.0,2.118471337579618,1.0010636677696627,1.7670000000000528
floydwarshall,mpi,46,floydwarshall_gpt-5.6-luna-xhigh_mpi_r1,1663.0,2.118471337579618,1.0,0.0
floydwarshall,mpi,47,floydwarshall_gpt-5.6-luna-medium_mpi_r3,1669.0,2.126114649681529,1.0036079374624174,6.0
floydwarshall,mpi,48,floydwarshall_gpt-5.6-luna-medium_mpi_r4,1671.0,2.128662420382166,1.0011983223487118,2.0
floydwarshall,mpi,49,floydwarshall_gpt-5.6-luna-low_mpi_r1,1673.0,2.1312101910828027,1.0011968880909634,2.0
floydwarshall,mpi,50,floydwarshall_gpt-5.2_mpi_r1,1675.904,2.1349095541401275,1.001735803945009,2.9039999999999964
floydwarshall,mpi,51,floydwarshall_gpt-5.6-luna-medium_mpi_r5,1676.0,2.135031847133758,1.0000572825173757,0.09600000000000364
floydwarshall,mpi,52,floydwarshall_gpt-5.6-sol-low_mpi_r4,1677.0,2.1363057324840766,1.0005966587112172,1.0
floydwarshall,mpi,53,floydwarshall_gpt-5.6-terra-medium_mpi_r2,1677.0,2.1363057324840766,1.0,0.0
floydwarshall,mpi,54,floydwarshall_gpt-5.2-codex_mpi_r5,1684.0,2.1452229299363057,1.0041741204531902,7.0
floydwarshall,mpi,55,floydwarshall_gpt-5.6-terra-low_mpi_r1,1684.33,2.1456433121019107,1.0001959619952494,0.32999999999992724
floydwarshall,mpi,56,floydwarshall_claude-opus-4.6_mpi_r1,1700.497,2.16623821656051,1.0095984753581544,16.167000000000144
floydwarshall,mpi,57,floydwarshall_gpt-5.2-codex_mpi_r4,1705.0,2.171974522292994,1.0026480493643917,4.502999999999929
floydwarshall,mpi,58,floydwarshall_gpt-5.2-codex_mpi_r3,1727.0,2.2,1.0129032258064516,22.0
floydwarshall,mpi,59,floydwarshall_gpt-5.6-sol-medium_mpi_r5,1741.0,2.2178343949044588,1.0081065431383902,14.0
floydwarshall,mpi,60,floydwarshall_claude-opus-4.6_mpi_r2,1745.0,2.2229299363057327,1.0022975301550834,4.0
floydwarshall,mpi,61,floydwarshall_deepseek-v4-flash_mpi_r2,1746.0,2.224203821656051,1.0005730659025789,1.0
floydwarshall,mpi,62,floydwarshall_deepseek-v4-flash_mpi_r5,1772.0,2.257324840764331,1.0148911798396334,26.0
floydwarshall,mpi,63,floydwarshall_gpt-5.2_mpi_r3,1829.0,2.3299363057324842,1.0321670428893905,57.0
floydwarshall,mpi,64,floydwarshall_gpt-5.6-luna-medium_mpi_r1,1835.0,2.337579617834395,1.0032804811372336,6.0
floydwarshall,mpi,65,floydwarshall_gpt-5.2_mpi_r2,1915.397,2.4399961783439488,1.0438130790190736,80.39699999999993
floydwarshall,mpi,66,floydwarshall_qwen-3.6-27B-udq4_mpi_r4,1929.0,2.4573248407643313,1.0071019219514283,13.603000000000065
floydwarshall,mpi,67,floydwarshall_gpt-5.6-sol-medium_mpi_r2,1950.0,2.484076433121019,1.010886469673406,21.0
floydwarshall,mpi,68,floydwarshall_gpt-5-mini_mpi_r3,2025.0,2.5796178343949046,1.0384615384615385,75.0
floydwarshall,mpi,69,floydwarshall_qwen3.7-plus_mpi_r5,2034.0,2.5910828025477706,1.0044444444444445,9.0
floydwarshall,mpi,70,floydwarshall_gpt-5.6-terra-medium_mpi_r5,2076.0,2.6445859872611464,1.0206489675516224,42.0
floydwarshall,mpi,71,floydwarshall_gpt-5-mini_mpi_r4,2083.0,2.653503184713376,1.0033718689788054,7.0
floydwarshall,mpi,72,floydwarshall_gemini-3-pro-preview_mpi_r2,2457.0,3.129936305732484,1.1795487277964474,374.0
floydwarshall,mpi,73,floydwarshall_qwen-3.6-27B-udq4_mpi_r1,3552.0,4.52484076433121,1.4456654456654456,1095.0
floydwarshall,mpi,74,floydwarshall_gpt-5.6-luna-low_mpi_r3,5450.0,6.942675159235669,1.5343468468468469,1898.0
floydwarshall,mpi,75,floydwarshall_gpt-4.1_mpi_r1,5459.0,6.954140127388535,1.001651376146789,9.0
floydwarshall,mpi,76,floydwarshall_gemini-3-pro-preview_mpi_r4,5479.0,6.9796178343949045,1.0036636746656897,20.0
floydwarshall,mpi,77,floydwarshall_claude-sonnet-4.5_mpi_r3,5484.0,6.985987261146497,1.0009125752874612,5.0
floydwarshall,mpi,78,floydwarshall_gemini-3-pro-preview_mpi_r5,5504.0,7.0114649681528665,1.0036469730123998,20.0
floydwarshall,mpi,79,floydwarshall_gpt-5.6-luna-xhigh_mpi_r5,5507.0,7.015286624203822,1.000545058139535,3.0
floydwarshall,mpi,80,floydwarshall_qwen3.7-plus_mpi_r4,5526.0,7.039490445859872,1.0034501543490104,19.0
floydwarshall,mpi,81,floydwarshall_gemini-3-pro-preview_mpi_r1,5531.0,7.045859872611465,1.0009048136083967,5.0
floydwarshall,mpi,82,floydwarshall_gpt-5-mini_mpi_r5,5533.0,7.048407643312102,1.0003615982643284,2.0
floydwarshall,mpi,83,floydwarshall_claude-haiku-4.5_mpi_r4,6006.0,7.6509554140127385,1.0854870775347913,473.0
floydwarshall,mpi,84,floydwarshall_claude-sonnet-4.5_mpi_r4,6137.0,7.817834394904459,1.0218115218115218,131.0
floydwarshall,mpi,85,floydwarshall_claude-sonnet-4.5_mpi_r1,6260.0,7.974522292993631,1.0200423659768616,123.0
floydwarshall,mpi,86,floydwarshall_gpt-4.1_mpi_r2,6707.0,8.543949044585988,1.071405750798722,447.0
floydwarshall,mpi,87,floydwarshall_claude-sonnet-4.5_mpi_r5,7213.0,9.188535031847135,1.07544356642314,506.0
floydwarshall,mpi,88,floydwarshall_claude-sonnet-4.5_mpi_r2,7828.921,9.973147770700637,1.085390406211008,615.9210000000003
floydwarshall,mpi,89,floydwarshall_gpt-4.1_mpi_r4,11412.0,14.537579617834394,1.4576721364285066,3583.0789999999997
floydwarshall,mpi,90,floydwarshall_claude-haiku-4.5_mpi_r1,16661.0,21.22420382165605,1.4599544339291974,5249.0
floydwarshall,mpi,91,floydwarshall_claude-haiku-4.5_mpi_r5,18301.0,23.313375796178345,1.098433467378909,1640.0
floydwarshall,omp,1,floydwarshall_gpt-5.6-sol-medium_omp_r2,1274.0,1.0,,
